NodeName,Score
ESRRB,558
CIITA,505.625
TFEB,426
AP1G2,289.8571429
CYP2A13,761.8333333
PLEKHG4B,725.8181818
RPAP2,195.0909091
FAM117A,178
COL11A1,936.5625
HOXA3,780.4
ACTN3,1237.727273
CREBBP,942.7142857
HPCA,1907
TBX2,92
SIX6,1196.4
NR5A1,3435
SLC6A9,806.8571429
NDE1,1330
IL22RA2,448.25
INPP5J,855
HFE,1420.75
SIAH1,1432.5
KLHL34,58.5
HLA-C,619
APEX1,1694.666667
GMEB1,532.125
PLA2G2F,603
STAM2,972.5
MPP1,678.125
XYLB,366
IFT140,890.8571429
GPRC5C,2551.25
PRDM6,91.33333333
ABCC1,1173.642857
SNAP47,535.8
TRAPPC11,1951
EXTL1,76.33333333
MICAL2,940.5714286
EXO1,757.75
CACNB4,2010.4
ERMN,5297
F13B,70.8
COL8A1,956.7
CDK13,1047
HELT,146
CDHR3,916.125
FHOD1,1125.666667
DLGAP3,178.3333333
RGS2,4097
RAPGEF1,981.8
IL1R2,1047.8
CCK,4759
KIF11,2504.166667
OR10J5,2139.8
CYP4A11,995.5555556
CATSPERD,531.625
LTBP2,736.5333333
DGKH,386.2
EIF4A2,551.9230769
CCDC89,158
SYT10,1404.25
SYS1,281.6
DCTN6,1627
DCST2,1351
CD28,2321.333333
FCGR1A,2178
TRMT61A,3435
ADARB2,687.3333333
USP20,954.7
COMMD3,2789.5
VCL,708.7777778
ANKRD12,1131.230769
FDPS,2072.5
BRD4,1546.571429
PTPN23,1249.111111
NPM3,1458
RGS8,204.8
DHODH,1754.5
TFF2,1021.666667
HOXA9,2171.666667
DAPK1,1234.5
IRF2,1209.75
FIS1,177.5
NGEF,387.8333333
TOPORS,1548.714286
PDE1A,1467.333333
CDH16,1786
TMPRSS12,94
UPF2,1130.153846
EFCAB14,179.125
CYP4X1,359.75
CHIT1,1903.5
HELZ2,1590.125
GPRC5D,2139
ZNF141,533.25
TNPO3,1248.625
PHF1,524.6666667
GRIN2D,385.2
ZMYM2,678.9285714
CRISPLD1,993.3333333
SUB1,1595
APBB2,2480.5
KRTAP10-5,497.75
PRMT6,122.5
OPTN,1146
KDM4C,1215.461538
REN,752
OXR1,951.7272727
TNK2,652.7142857
AGT,603.6
VPS8,1538.454545
ATP2A2,1251.5
CD163,1935.8
MC2R,1454
DTD2,1602
TEC,924.8666667
POR,1360.2
DUSP21,1284
CLDN23,674
ALG5,2340.5
KCTD1,4097
LRFN5,266.2727273
ABCC11,1160.4
CASR,805.0714286
LRRC8C,860.5
ZDHHC2,2752
MPV17,2437
AAMDC,772.5
CHM,1451
PLEKHG4,2412
NAPSA,1104
PRKCH,83.33333333
SMYD3,667.6
KHDC3L,113
CD1C,104.3333333
KLC3,1371
TUBB4B,603.3333333
CA13,1029
ACOX2,1939.25
NDUFB9,2098
SFRP4,150.5
MYOC,617.8333333
RREB1,332.0833333
ACTR3C,125
MCUR1,442
EFS,1104.8
STXBP2,1129
TFAP2E,1104
CDC6,180.5
LRTM1,887.5714286
PABPC1L2B,51
TMEM70,270.6666667
DUSP26,1370.6
C1GALT1,1619.4
ZNF143,1157.333333
ELP2,2229.5
IPO9,986.4444444
OR10T2,145
DDX54,2249.25
CRLS1,378.6
FBXL7,429.2857143
FTCD,687.6666667
DHX40,1472.5
ZNF605,5297
THOC2,1002.928571
H6PD,82.5
NDUFB3,337
CASZ1,1290.090909
IL17REL,131
ACOT8,146
IPO8,977.5333333
TMPRSS11E,1503.8
XCL1,1177.75
CHRNA3,2080.8
HTRA2,411.6666667
SCN10A,1017.7
RNF121,1662.75
GRM4,1049
ACACB,728.5833333
ABCE1,1502.6
IFIT2,193.5
KLHL14,611.875
ZMYND8,1352
RASGRP2,1458.1
USP40,1812.875
CERS5,2514.5
EMP2,532
ORC5,2184.333333
TRPC6,809.9090909
LTBP1,1243.909091
SNX6,1454
CDK5RAP1,1143.777778
DDX60,1941.375
RARG,655.5714286
PNLIP,196
B3GNT9,129
MAPRE2,93
PRSS55,717.25
GLOD4,2456
IGFN1,1025.5
MNDA,1614.714286
PDE9A,156.4
ATP6V1G3,1292.571429
RTEL1,49
LAMC1,358.3333333
SNX20,161.5
PPP1R13B,2788.75
RSPH9,3435
DNASE2B,776.5
BNIP3,155
SLC38A2,1846.285714
ABCC12,1201.769231
TTLL12,1193.8
TBK1,122
ZNF609,124.375
ZNF528,1365.071429
SLC34A1,622.2
KLHL21,908.75
NOP10,3435
FAT1,790.3870968
ATOH1,449
SFTPC,3124
MRPL15,452.25
KTN1,839.8181818
TSC22D3,59
GNAI3,610
ANKHD1,806.1
NPR2,1361.444444
METRN,2416.5
OCM,932.5
PAFAH2,466.3333333
AWAT1,123.5
SLCO6A1,1137.375
CARM1,1647.8
LRP12,494.9411765
MTX2,129
FBXO45,419.3333333
CCL23,341
SELENBP1,164.6666667
ARL10,327
RBL1,1357.4
TP63,1854
RSBN1L,1686.5
CXCR5,1113
SND1,608
METAP1,2536.75
MYBPC3,1634.363636
SSR3,2390.333333
NCOA7,548.6666667
CD302,752.75
TOPBP1,1451.9
KCNK5,235.75
KLHL18,197
FAT3,563.6428571
SPARCL1,1780
PARD6G,392.5
BSDC1,1490
TSPYL1,440.8
SRRD,33
RAB3B,1074
SLC22A6,356.6666667
SRCAP,939.0416667
GRAP2,1705.333333
HBEGF,1507.5
ATL1,2873
DPPA3,1263.75
RPS6KA1,2091.2
ARFGAP2,1388.5
DOK7,89
NPAS2,1464.857143
HTR3A,1224.5
TRAP1,1909.571429
FBXO42,881
ZNF517,63.33333333
KIF17,1122.153846
KIF6,1244.375
ACVR1,178
FIBIN,118.75
AMOT,415.5
KCTD16,974.6666667
ETV5,258
FCRL5,856.1666667
CNTN2,900
KRTAP8-1,2922.5
PAK3,1762.5
PSMC3IP,1429.5
BHMT,3239.5
TMPRSS11D,1716.4
COL4A5,946.5555556
KRT17,113.25
TUBA4A,1660
CNTNAP2,1134.571429
WDFY1,3304
DTNA,2552.25
LMBR1L,1497.5
BRSK2,273.2
PPP3R1,2394.5
SPINT1,1463.25
PCDH8,218
AP3S2,2813
VIM,1981.75
CYP2J2,1742.5
ACADVL,1693.333333
RABEP2,1297.25
COL4A6,515.5263158
CHMP2A,2985.5
GNG13,938.5
PPP3CB,2306
UBC,600.4615385
POLR2G,47.5
KRTAP19-1,113
CPPED1,970.5
CLDN1,80
RAI14,399.5
PROC,172
GMPPB,1276.333333
CPA6,480
FRMD1,177.8
GPC3,1310
SLC1A3,1075
SERP2,3435
SPRY2,1121.666667
SFXN5,156.75
SP1,957.2857143
BIRC3,166
GRM2,300.75
COA1,1359.666667
FADS1,1175.666667
UNC13A,954.4666667
CREB1,115.6666667
HDAC7,4759
SLPI,1602
CABP7,3435
STK38,1015.4
FNDC9,258
POLB,1640.25
TCF7L2,908.5
NOC4L,509.5
OXER1,232.3333333
TMEM45A,2678
ASMTL,787.2
CDC73,1092.625
AMPH,767.5714286
GMEB2,767.5
FETUB,463.5
GABRB1,1413.5
PSMB9,222
LIN54,751.75
RCVRN,1458
AP4B1,1817.857143
PPP1R15A,989
ARPC1B,274.8
SDC2,617.8
TMEM199,137
NTRK2,832.8181818
TMEM42,2813
RBP4,1784.5
SYNPO,341
CEACAM21,726.6666667
GSG1L,89.5
FMNL2,1283.75
BRIX1,128
GFOD1,1437
MECP2,1020.428571
GNAO1,978
ELOVL1,34
NUP50,101.6
TLR3,706
PACRG,1957.75
PHACTR2,658
AHSA1,1006.25
TMEM186,178
AKAP17A,821.8571429
WDTC1,1903.25
TMCC2,61
BAG3,45
SLTM,1548.8
CBR1,30
PRPSAP2,2052
AHSG,3788
EMID1,2813
HID1,77
KRTAP6-3,562.75
DDX10,3383.666667
RPS28,1720
LDLRAP1,5297
ATP1B1,2012.666667
F2RL1,2447.75
IRF3,1862.166667
HARS2,165
SEMA4C,485.5
TBC1D5,1588.111111
MAPK1,88.5
CDC23,1334
UROS,3124
P2RX2,488.6666667
RUFY2,1887
CAPN1,346
STEAP1,1107.2
GNA14,329.4
FBN1,727.3333333
HOXD10,880
ITGB1,149
STAC2,135.4
CYP4B1,1593.833333
MDH1,577
TCIRG1,1820
CDKN2D,564.5
HLX,954.25
RPP38,178
LDHB,1477
FAM161A,1949.166667
TBX10,46
NAGA,161
MTO1,1219.3
UBA5,1681
ASAH1,5297
EML1,1082.8
GPRIN2,1162.5
VPS33A,1417.8
LMAN1,854.75
STYXL1,1725.666667
INSIG2,376.7777778
CBX3,1019
CDHR5,590.5
KIFAP3,814.5
SAMD14,683.375
DNMT3B,2349.4
ANO1,1328.769231
LIMK1,106.25
CTNNAL1,610
RPTOR,965.2
DERA,81
SLC16A4,74.5
SPATA7,1923.333333
THBS1,680.0833333
SLC5A4,157.3333333
ENO2,266
MAP3K19,1279.166667
SLC2A4RG,1175.833333
SURF2,2799.666667
COL6A3,714.4137931
S100B,589.5
RAVER2,800
ARAP1,1725
KCNS2,1813.6
GTF2B,4366
FOXP3,909.1818182
TREML2,2683
USP25,1080.666667
IPO7,2894.25
SH3BP4,1060.3
SLCO1B1,1237.333333
ACD,120
RNF139,2950.75
TPR,957.8
ARHGEF18,946.6666667
RGL4,1196.333333
MRPS34,4759
INSL3,2450.5
CEP89,944.625
STAMBPL1,1083
CLIC2,496
COL4A4,579.8666667
C17orf107,89
LRRC8A,588.5
GFRA2,2357.333333
GABRR2,1465
HEPH,886.8
UNK,961.1428571
HS6ST1,719
ABCC3,1401.333333
MAN2B1,1278.142857
USP16,1321
GAK,542.2857143
RTN3,767
AK4,307
SEMA3B,166
PPP1R12C,1720
CNTN5,1481.666667
BBS12,558
NKX2-8,93
COPB2,1853
FNDC4,253
CYC1,2474
PABPC3,916.1
DNAJB5,2010.571429
NDRG4,1938.2
CXCR3,354.4444444
STOML2,105
RIMBP2,527.4347826
PDK4,1170.4
NDEL1,87
PGM1,1464.25
NFYA,424.5
STS,467.3333333
SPDYA,473
RFNG,40
YRDC,4759
ZDHHC12,3786
CBX8,973
YY2,136
BARHL1,83.33333333
FOXA2,547.5
ABCB5,853.0714286
GLI1,1740
TFPI,1742.666667
KLHL4,1047
SYNJ2,2121.142857
KRT77,160.5
DNAJB7,1929
NPDC1,162.3333333
TTI1,1282.857143
GRHL3,583.375
PA2G4,932.7142857
TAF5,1277
DHRS11,114
OVOL1,3082.333333
TECTB,3437
SIX4,184.5
S100A4,4366
DNAJC5,2739.5
APLP2,627.5714286
NR4A3,828.8
TRDN,259.2857143
TOB2,4759
CRY2,437.2
NKD1,1216
MRPL17,63
CLDN17,369.6
KCNIP3,203.5
PCP4L1,205
A4GNT,385
ESYT1,987.5
PLEKHG3,1582
PPM1K,2945
GJA9,120.25
SNTN,218
USF2,89.5
ORC3,449.75
VRK1,272
ARHGEF19,537
SHE,350.2857143
MRPL50,622.3333333
ARHGEF11,1274.777778
STX8,192
RAB26,1311
SH3BGRL3,98
PIWIL2,1436.181818
CDKN3,168
IL20RA,197
IMPG1,901.1538462
FGF11,3177
FURIN,469
C2CD4D,2921.333333
ACADM,138
CSE1L,335
BORA,974.3333333
TMEM196,1240
NOL9,1148.666667
DDC,88
CAMK4,415.6666667
GGT1,167
NUDT2,144
SERPINC1,150.2857143
SLC29A1,1671
FGF9,174.5
CHD2,1215.916667
TMEM101,60.66666667
P4HTM,4759
RAF1,658.125
TPH1,438.5
FPGS,489.6666667
MMP15,269.8
LIFR,935.6
SYVN1,614.6666667
MTRF1L,120
CCL28,99
GRXCR2,115.6666667
POLR2L,190
EP300,675.8235294
AURKB,610
RSF1,1389.2
SLC24A3,603.3
KLF5,992.5
PLEKHJ1,103
NOX1,1329
PKHD1L1,544.25
NDRG3,1773.666667
CAP2,1121
OSCP1,856.2857143
ACSL5,1672.727273
CLDN16,893.875
NRG2,2030
AQP11,81
HSPA13,1027.6
WDPCP,1464.428571
PPEF1,727.75
HORMAD1,1326.5
HPCAL1,1687.5
PPP1R9A,819.3076923
SLC5A1,2938.333333
USO1,1509.777778
MFN1,1012.333333
KCNJ6,1356
ABCA8,588.375
PPP3R2,1426
ADAMTS15,1132.4
CNOT1,1093
PRKAB2,2523.25
ZZZ3,1035
ERLIN1,2254.5
CDK14,692.1428571
PARVA,1177.333333
PSMA5,1707
MTRR,312.6
SPTLC2,1713.5
OR4C6,916.5
TNFRSF19,76.33333333
SLC16A2,1547.666667
ANKRD11,789.6190476
PAPOLB,90.5
KCNH2,1180.916667
KDELR1,134.5
PCOLCE2,963.75
TNFSF4,848.3333333
CILP,744.875
SIRT7,1779.5
HMG20A,760
KLHL24,2576.25
CDK11B,1296.222222
ABHD2,487.3333333
SERINC1,485
SPATA18,1863.6
ARL11,115.5
KRT25,476.75
SYDE1,645.2857143
CALB2,70.5
PHF2,1512.4
NFE2L3,580.8181818
PPP1R8,1319.333333
CH25H,30
GCLM,1342.2
HCST,586
DDX19A,873
CLEC4C,1363.25
NEDD4,1236.5
YBX1,817
PSMD9,109
UBE2Z,1898
MRPS31,79
SGPL1,1041.571429
TOM1L1,712.5714286
GABBR2,638.3
IBA57,226
LAMA4,896.7222222
FUT3,139.5
LIN28B,981.3333333
BICC1,1089.142857
SI,893.625
JOSD1,1616.25
RTN2,526
ARFGAP1,1303.5
TMPRSS13,935.75
GOLM1,1027.666667
FHL5,1908.666667
RETNLB,187
APPL2,2299.4
RANGAP1,760.6
WWC3,262.8888889
RIT1,1350.2
SPINK2,955
RAB21,1022.666667
CLRN3,1897
TPM4,162
SUGCT,2495.5
SLC2A3,1427.5
MTMR1,85
PHYHIPL,1650
NDUFC2,60
PANK1,1711.2
MAPK14,98.5
SETD7,2676.75
FBXL18,519.125
ABCB10,1234.375
ACTRT3,2103.75
IP6K1,498.5
TAGLN2,114
MAPKAP1,2401
TRAPPC3,2545
SLC38A6,1086
WIPF2,260.75
CAPZA3,2732
DUT,1911
KLF11,642.75
SLC39A9,1302.666667
DCLK1,921.6
TRIB2,1302.142857
PLXNB2,777.5
SMAD4,955.7272727
PLA2G10,356
PPP1R37,42
RPL24,5297
XPO7,884.2727273
PLCG1,853.3846154
KRT33A,74
CP,1099.2
SLC35E1,407.4
ADCK1,762
ZBTB20,678.2727273
MTNR1B,411.6666667
QTRT1,2191.5
UQCRFS1,3369.333333
NECAP1,2469
WDR20,1435.75
RNH1,143.5
MZT2B,865
LRRC55,43
TVP23C,560.6
POLA1,1091
ACAD9,719
CCR6,4097
KCNIP1,2971
PKIB,121.5
SLC38A5,454.75
FXR2,760.7142857
ABI2,1681.142857
NCBP2,1896.75
HSPA6,1133.6
UBA52,612.6666667
MPP3,495.3333333
PSIP1,1056.909091
ARHGEF2,928
RGL3,901.2
RELB,1254.4
CCDC7,1915
KCNQ3,264.8333333
KRT71,163
PLS1,423.6
RAPGEF3,1234.5
PITPNM2,398
CFTR,1041.0625
PGM3,1074
TGM1,814.25
HOXC13,468.75
ERLEC1,1330.666667
TRPM3,987.2941176
POLR3E,868.8333333
SULF2,1119.153846
CIB4,210
GAPVD1,689.5833333
FGF20,2838
TFRC,601.6666667
SLC10A7,2208.666667
CTSD,53
TAGLN3,717.5
ARID4B,814.3333333
ALCAM,1362.6
ENKUR,148.5
LIN9,1508.375
PDE6D,361.3333333
HDC,944.25
EFNB1,56.5
ATG4B,143.5
FGD1,1688.833333
DEFB1,2273.333333
TBCE,877.5
SLC11A1,824.3333333
ATF2,2605
P2RX4,683.3333333
WNT3A,1133
HSPB8,674
MSRB1,1809.5
YWHAH,187.5
VTI1B,1074
KCNJ5,1939.333333
KDM5A,942.8461538
GLS2,4759
APMAP,1510
LRRK2,854.3043478
SLC6A1,157.25
TRIP6,98.5
NUTF2,58
ZC3HAV1,845.4166667
GDF9,1640.888889
MCM5,828
RNF31,1147.25
PIGT,525.25
PSD2,1950.333333
FAM91A1,1183
AKT2,1022.5
CLUAP1,646
SLC39A8,4055
IDUA,79
SHB,134
ABAT,975.1666667
NCR3,1595
RRP9,2402.5
VKORC1,50
EFEMP1,381.4444444
MYBPHL,2515.5
DNAJC2,1280.25
DNAJB12,418.5
ARSJ,2690.5
VTI1A,145
SCAMP5,41
TERT,1130.571429
FPR2,337
EPS15L1,144.8
WFIKKN2,108.3333333
SOS2,1028.428571
IL1F10,124
DNAJC4,186.5
C10orf88,4759
UGT2B17,1086
TUBG2,404
ANKS6,1496.1
RPLP0,1207.6
ACP2,460.5
HAVCR2,2064.25
NFATC3,1170.666667
RWDD3,882.5
SAMD3,1019.5
PDS5A,596.5555556
ALG1,1491.4
FRMPD4,850.9545455
GRIA3,550.2
ZNF646,1162.285714
LMX1B,206.5
SUMF2,1700.5
IREB2,1149.214286
SLC12A3,2209.5
ELAVL1,1233.111111
CNTN1,1101.941176
CHN2,84.75
LRRC8B,991.3333333
ABCB8,275.4444444
ERCC2,2409
R3HDM4,255.3333333
MAP3K7,1160.666667
MOV10,1137.909091
LZTS3,2813
WDR4,657.5
KCTD19,1174
GNGT1,536.4
SMAD2,990.625
ATXN10,177
THRB,802.6
NEGR1,56
PRDX6,1211.666667
PAXIP1,194.2
UTS2B,335
PECR,1755
CD96,1327
KRR1,2251.75
RPF1,207
DNAH11,748.4473684
RPS29,1747.666667
ZNF221,643.6666667
EIF1AD,183
TMEM86B,270
SUPT3H,159
MAGOH,63
OCLN,681.75
AADAT,1596.666667
PGAM2,71
IL18,49.66666667
EGLN3,155
SCAND1,2553
PTPRK,1386.375
UBE2N,2359.333333
HOGA1,1732.5
LRRC73,151.5
ASAP1,1109.75
IPCEF1,81
CLDN18,129
SASS6,875.4
PAGE5,660.4
NRXN2,1136.733333
GTF2E2,2817.333333
NAA20,461
PIK3C3,1061.428571
ENTHD1,1657.375
AMER2,2681
SLC5A9,1039
C2orf68,143.5
CETP,2430.5
GSTP1,106.3333333
DPAGT1,283.5
DACT2,1222.75
C4B,4759
ASCL3,56.5
POLR2I,1849
SLC26A5,1989
CRIM1,435.6923077
MAPK12,154
INCA1,881.5
DOCK8,1146.818182
PIK3R1,644.4814815
RPS19,490
MCHR1,1458.666667
VSTM2A,797.25
GORAB,855.3333333
RIPK3,434
CLEC4A,1459.5
MAPK9,926.5
UBLCP1,293.5
SLX4IP,2704.5
IGF2BP1,697.5
KIF7,1070
INO80B,72
BCAT1,261.1428571
TMPRSS2,1172.666667
MED15,698.75
TCEAL6,1907.666667
RGMB,131
ASPG,1335.25
MMP27,1597.857143
PDIA2,948
SCN4B,2826.5
DHRS1,41
SLCO1A2,747
PVR,1439.6
FRYL,1329.727273
BCAN,1120.333333
PLG,1626.307692
MFGE8,146
MNX1,1720
INTS10,1397.5
UNC80,1049.75
ASAP3,1405.75
CCAR2,984.6
MUC7,1700.142857
ZSWIM5,1134.166667
TNPO1,1135.25
SMS,2545
IDH1,881.6666667
PDHA2,589.6666667
BLZF1,115
USP36,314.4285714
PTPRT,944.7058824
KLHL28,1112.2
PACRGL,1958.5
TGFBR3,579
MCTP2,456.7777778
ASTN1,685.516129
RAB13,1300
POP1,410
QSOX1,410.5
NTNG1,261
CYLD,1365.625
KMT2A,837.28
ZNF804B,840.5
RFX1,466.2857143
HOXC6,643.3333333
LAMB3,1227.230769
RIMS3,2135
EMD,165
ZNRF3,463.1428571
TMTC3,2436
TRPM4,1528.7
HERC4,746.5454545
DCUN1D1,2196.5
SYTL3,1160.857143
TRPM5,508.5454545
CDH10,488.0625
C20orf27,1427
LYZL2,2346.6
EPHA3,697.5833333
DDX31,1879.9
RAB3C,122
SECISBP2,1578.5
ULK1,560.6666667
MGAT4A,1675.2
BAK1,1903.333333
COL11A2,601.4285714
ZNF578,1098.714286
TBCD,1189.777778
RAB3IP,500.2
CDK3,2968.4
SLC5A5,1323.25
LIG4,63.5
BLOC1S3,270
CETN1,2661.5
PRODH2,1222.571429
LMAN2L,1696.666667
TMTC1,431.4
CELA3A,293
NKIRAS2,1311
ZCCHC17,301.5
CMSS1,2713.5
MFF,186.6666667
CCDC42,1704.25
LRRC8E,576.4285714
RAD54L,1575.111111
HSD17B11,58
IFT122,1016.733333
ITPR2,1143.8
SIGMAR1,51
PER3,1247.888889
PPP1R9B,135
ABT1,44
DOCK6,1365.833333
PPIG,984
CCDC103,92
ANKRD18A,1618.5
S100A16,73
SERPINA4,1689.2
SHISA7,175
RPS6KA5,1513.25
AMY1C,5297
PSTPIP1,933
PLK5,209
TMCO2,151
GYG2,734.7777778
AHI1,1317.777778
DMRTA1,80
PRDX1,493.6666667
B4GALNT1,67.5
ARHGEF12,1310.5
CCNY,181.3333333
RPL5,1249.75
CNTN3,1524.8
VRK3,339.3333333
ITK,1465.4
SSB,3449.666667
CDYL,853
CDK8,207
SFTPB,2364
RBM45,1395.5
EHD1,981.1
CRYL1,1293
DOT1L,575.625
MKLN1,2091.5
ECD,1218
DYRK4,84.4
S100A6,1051.333333
TALDO1,59
DVL1,170
DUOXA2,2160.5
TMEM214,861.2222222
POMC,94
FAHD2B,569
DCLK3,1621.5
FAM3D,59
PFAS,1065.75
RPA3,1622
MSC,1397
RHOBTB1,1067
GPR171,1542.75
SPR,614.6666667
SON,967.4444444
DNAJC18,2373
DDB1,2066.111111
RUSC2,1900.2
DGAT2,140.6666667
PRPF40B,1745
ANO7,135.3333333
SNX22,4759
CDC45,1019.666667
AP3M2,133.4
JAG1,912.5454545
SNAI1,84.66666667
PCDHA7,2128.75
GDA,2362.2
XIRP1,519.0909091
GRPR,2959
SPHK1,127
GIN1,1171.5
DEFB110,948
NRROS,195.7142857
CDKL5,1527.454545
HSPA12B,2420.5
ZNF367,1595
PPA2,440.5
ANKS4B,338
NSMAF,718.5
TLR1,2184.666667
OTUD5,907.6
SLC25A18,855.4
SWAP70,2444.5
GJD2,281.5
EOMES,2202.166667
CD72,1253.333333
CALD1,1341.875
RAC1,115
DGCR2,1373.2
SETD3,2912
SRBD1,1618.857143
CREB3L1,505.3333333
FANCI,1148
CACNA1G,1080.6
CLIC3,22
ELOVL7,1195.8
COPG2,1708
RPL3,163
FAM162A,2408
TMEM235,1663.333333
RAB40B,41.5
OSTM1,111
DPP4,1608.857143
HSD17B6,1653.333333
RASSF5,2770
DOCK7,1034.461538
FGF17,588
GLT1D1,276
WIPI2,742.5
COBL,961.5
ZNF526,1940.75
SOX2,1840
ZFYVE28,393
ADORA2A,153.75
TRPS1,691.6666667
F13A1,1046.363636
ATP6V1A,815.4285714
FAM43A,214.5
SMG7,1529.2
IMPDH2,91.5
OBSCN,584.4807692
TFPT,228.6666667
TUBA1C,1797
AP1AR,184
BMX,1531.75
ZRANB1,1060.428571
PIEZO2,1200.733333
SGK2,707.7272727
LHFPL3,5297
NCR1,92.33333333
TOR3A,910.3333333
DLX1,1118.666667
ECM1,257.6
AP3B1,1283.083333
ZGPAT,724.6666667
CEACAM20,1593.5
MCPH1,904.75
ARSG,1797.5
PFDN2,1829
ALMS1,616.7777778
SMAD7,2371.5
CPNE5,2115.25
TAF4,1475.222222
PRPS1,1579.5
TRPV6,163
SLCO2B1,84.5
LAMA2,506.56
METTL21C,1878.333333
ERG,1497
GABRE,330.6
EMC1,736.3333333
GLYR1,1473.714286
SF3B5,509
DUSP13,227
MSANTD4,2613.333333
SLC16A6,1130.75
PCSK4,1056.666667
MARCKSL1,160
ATF3,472.3333333
ARVCF,2003
NAV2,947.4705882
RSPH4A,1061
NUMBL,145.5
OR11H6,80.25
IER3,1117.5
ARHGAP26,1128.666667
DLGAP5,1675.857143
KLHDC8A,1087.666667
CYP4F8,111.5
ODC1,124
SNCB,342
HS6ST2,831.3
MICAL3,831.5
GSTK1,2323.333333
EWSR1,886.5
ARAP3,929.6363636
OPA1,894.5
WDR55,507
STAG3,599.4545455
MCF2L2,1073.384615
PTPN11,1759.5
LRRC45,648
RBM10,1565.3
MAG,1285
OPN4,1181.9
GNPTAB,119.8
GLO1,3435
TOP3B,270
LAMB2,314.4444444
SLC6A8,1374.166667
CHMP1A,3786
VPS72,166.75
DYNC1I1,645.8
CCL21,2328.333333
GSTA2,873
SLC13A2,942
IFIT5,358.5
DCTN4,1069.5
KCNG4,173
RICTOR,617.5333333
CHST10,80
HS3ST1,89.8
YTHDC1,292.5714286
CTNND1,1273.3
ETNK2,1530
ABCC9,519.4736842
PDIA6,582.25
DHX36,2324.666667
PCP4,159
SOX3,581.3333333
USP21,2020
CBLN2,406.3333333
TAF12,1642
EIF2AK1,1033
CUX2,1925.333333
PDAP1,1086
CD33,1309.777778
IPO13,1478.833333
DCN,2456.666667
FIGNL1,1329.5
RPL36,947.5
OTUD4,1115.571429
SF1,276.8
KRTAP5-9,901
CLCN3,662
EBP,1143.833333
KLHL17,626.6666667
EFCAB3,771.3333333
TUSC3,2740
SNURF,3435
ODF3,111
OCIAD1,218
NOS1,998.75
TMEM260,1743
TBC1D26,4759
ESF1,1419.333333
NR2C1,1254.5
CCAR1,1240.9
LIG1,1668.333333
RSRC2,1277.6
IDH3A,1994.75
FXYD5,383.3333333
ZC3H12A,319.125
ZKSCAN1,979.375
MATN4,232.1666667
RBBP9,250.3333333
S100A3,61
SLC38A7,1059.625
ANKRD27,1129.5
RIMS1,1151.5
ANXA6,957.8333333
ADAMTS4,1686
TRAF5,1903.571429
RAE1,1221
ZCCHC14,2048
ASL,188.3333333
NCKIPSD,1752
AQP3,218.5
MRC2,856.9333333
KCNV1,609.6
NFKBIL1,588
NAP1L3,1078.166667
DDX55,217.3333333
CMAS,1458.6
SOCS3,40.5
CCL16,65
SNX14,2439
CASP6,1742.5
SNAP25,319.4
HAUS5,755.8
VCAM1,1002
A1CF,778.4444444
SPATA31E1,2321.75
HNF1B,1114.8
SLC15A2,1704.714286
HYAL1,2754.5
RABIF,74
NELL1,909.1428571
AGXT,183
CSF2,80
KRT1,1235.833333
CTPS2,107
ABCA13,659.2340426
C14orf93,2951
ITGA7,1732.2
SLC39A5,380.8
CEBPA,44
TMEM80,1327.333333
PZP,444.625
ZNF224,615.5555556
ANO10,1314.857143
PRICKLE1,1173.125
KRAS,1094.6
PET117,2813
NFKBIA,638
ARHGAP6,547.75
ITFG1,578.75
TGFBR1,1661.666667
SEMA5B,503.9285714
BCAS1,715.8125
PAIP1,132
FAU,3177
CREB5,1133.333333
SNAPIN,166
PTN,661.25
SDK1,880.3333333
WNT7A,1081.1
POGZ,741.2352941
TEAD4,625.75
ZKSCAN8,1679.333333
A2ML1,654.5
KCNH8,951.9166667
SEMA3F,1686.2
MCM6,129
PTGS1,1939.75
CTSZ,1349.25
NRP1,807.6363636
CCT6B,768.5
NXPH3,1074
NDUFS7,159.5
RAPGEF2,1404.111111
CRH,51
EDAR,1029.181818
SPECC1,1116
GGA3,1173.2
SERPINA3,50
YKT6,4097
KCNA2,1357.166667
CYP1A2,415.3333333
DAAM2,1337.928571
PRPS2,1047.2
ETV1,1005.666667
YIPF1,2254.333333
ANKZF1,1258.4
NXPH4,1768.5
NF2,212.8
CAPZB,2334
UBR1,915.125
FBXL17,79.33333333
PDLIM1,3449.5
COX5A,64
VWC2L,2187.4
TEX2,1522.7
PLSCR4,69
ISY1,5297
SIL1,224.5
C1QTNF9,1807.333333
ACTR8,2461.75
RCC2,2274.5
TBC1D17,1627.833333
TRMT2B,102.8333333
EIF4E1B,3435
GDAP1,282.2
CHCHD1,365
PKNOX1,437.6666667
RAPH1,2589
LRP10,846.5
ARHGAP39,1364.75
MRPL21,720
ARHGEF28,961.8888889
SLC22A16,1293.5
SCPEP1,3074
BARD1,1294.5
CYP27B1,100.75
PEX2,252.5
MCF2,1466.125
LAYN,506.5
PROSER1,808.2222222
ANKRD24,1237.555556
CAB39L,469.5
CHP2,1814
RALGDS,523.5
CSMD2,446.5789474
RYR1,539.8409091
FITM2,824.5
FLT1,918.5
TENM1,669.0666667
GALNT1,481.8333333
HIBCH,2100.5
TFDP2,680.8
TMED9,973.5
HSF2,101
